LISZT_FERENC_STATION__MEMORY;LISZT_FERENC_STATION__LOAD_OF_RESOURCE;LISZT_FERENC_STATION__TOTAL_PROCESSING_POWER;KALOCSA_FOKTO_STATION__MEMORY;KALOCSA_FOKTO_STATION__LOAD_OF_RESOURCE;KALOCSA_FOKTO_STATION__TOTAL_PROCESSING_POWER;DEBRECEN_INTERNATIONAL_AIRPORT__MEMORY;DEBRECEN_INTERNATIONAL_AIRPORT__LOAD_OF_RESOURCE;DEBRECEN_INTERNATIONAL_AIRPORT__TOTAL_PROCESSING_POWER;KECSKEMET_AIRPORT__MEMORY;KECSKEMET_AIRPORT__LOAD_OF_RESOURCE;KECSKEMET_AIRPORT__TOTAL_PROCESSING_POWER;BUDAPEST_MAIN__MEMORY;BUDAPEST_MAIN__LOAD_OF_RESOURCE;BUDAPEST_MAIN__TOTAL_PROCESSING_POWER;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;81604378624,00000000;76,00000000;0,00019000;94489280512,00000000;88,00000000;0,00022000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;81604378624,00000000;76,00000000;0,00019000;94489280512,00000000;88,00000000;0,00022000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;81604378624,00000000;76,00000000;0,00019000;94489280512,00000000;88,00000000;0,00022000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;81604378624,00000000;76,00000000;0,00019000;94489280512,00000000;88,00000000;0,00022000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;85899345920,00000000;80,00000000;0,00020000;94489280512,00000000;88,00000000;0,00022000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;85899345920,00000000;80,00000000;0,00020000;94489280512,00000000;88,00000000;0,00022000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;85899345920,00000000;80,00000000;0,00020000;98784247808,00000000;92,00000000;0,00023000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;85899345920,00000000;80,00000000;0,00020000;98784247808,00000000;92,00000000;0,00023000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;90194313216,00000000;84,00000000;0,00021000;98784247808,00000000;92,00000000;0,00023000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;90194313216,00000000;84,00000000;0,00021000;98784247808,00000000;92,00000000;0,00023000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;90194313216,00000000;84,00000000;0,00021000;103079215104,00000000;96,00000000;0,00024000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;94489280512,00000000;88,00000000;0,00022000;103079215104,00000000;96,00000000;0,00024000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;94489280512,00000000;88,00000000;0,00022000;103079215104,00000000;96,00000000;0,00024000;21474836480,00000000;40,00000000;0,00005000;
416611827712,00000000;388,00000000;0,00097000;98784247808,00000000;92,00000000;0,00023000;98784247808,00000000;92,00000000;0,00023000;94489280512,00000000;88,00000000;0,00022000;21474836480,00000000;40,00000000;0,00005000;
416611827712,00000000;388,00000000;0,00097000;98784247808,00000000;92,00000000;0,00023000;103079215104,00000000;96,00000000;0,00024000;94489280512,00000000;88,00000000;0,00022000;21474836480,00000000;40,00000000;0,00005000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;107374182400,00000000;100,00000000;0,00025000;85899345920,00000000;80,00000000;0,00020000;21474836480,00000000;40,00000000;0,00005000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;111669149696,00000000;104,00000000;0,00026000;85899345920,00000000;80,00000000;0,00020000;21474836480,00000000;40,00000000;0,00005000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;111669149696,00000000;104,00000000;0,00026000;81604378624,00000000;76,00000000;0,00019000;21474836480,00000000;40,00000000;0,00005000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;111669149696,00000000;104,00000000;0,00026000;81604378624,00000000;76,00000000;0,00019000;21474836480,00000000;40,00000000;0,00005000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;111669149696,00000000;104,00000000;0,00026000;81604378624,00000000;76,00000000;0,00019000;21474836480,00000000;40,00000000;0,00005000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;115964116992,00000000;108,00000000;0,00027000;81604378624,00000000;76,00000000;0,00019000;21474836480,00000000;40,00000000;0,00005000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;115964116992,00000000;108,00000000;0,00027000;81604378624,00000000;76,00000000;0,00019000;21474836480,00000000;40,00000000;0,00005000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;115964116992,00000000;108,00000000;0,00027000;81604378624,00000000;76,00000000;0,00019000;21474836480,00000000;40,00000000;0,00005000;
416611827712,00000000;388,00000000;0,00097000;94489280512,00000000;88,00000000;0,00022000;115964116992,00000000;108,00000000;0,00027000;81604378624,00000000;76,00000000;0,00019000;21474836480,00000000;40,00000000;0,00005000;
416611827712,00000000;388,00000000;0,00097000;94489280512,00000000;88,00000000;0,00022000;120259084288,00000000;112,00000000;0,00028000;81604378624,00000000;76,00000000;0,00019000;21474836480,00000000;40,00000000;0,00005000;
416611827712,00000000;388,00000000;0,00097000;94489280512,00000000;88,00000000;0,00022000;120259084288,00000000;112,00000000;0,00028000;81604378624,00000000;76,00000000;0,00019000;21474836480,00000000;40,00000000;0,00005000;
408021893120,00000000;380,00000000;0,00095000;94489280512,00000000;88,00000000;0,00022000;124554051584,00000000;116,00000000;0,00029000;81604378624,00000000;76,00000000;0,00019000;21474836480,00000000;40,00000000;0,00005000;
408021893120,00000000;380,00000000;0,00095000;94489280512,00000000;88,00000000;0,00022000;124554051584,00000000;116,00000000;0,00029000;73014444032,00000000;68,00000000;0,00017000;21474836480,00000000;40,00000000;0,00005000;
408021893120,00000000;380,00000000;0,00095000;94489280512,00000000;88,00000000;0,00022000;128849018880,00000000;120,00000000;0,00030000;73014444032,00000000;68,00000000;0,00017000;21474836480,00000000;40,00000000;0,00005000;
408021893120,00000000;380,00000000;0,00095000;94489280512,00000000;88,00000000;0,00022000;128849018880,00000000;120,00000000;0,00030000;77309411328,00000000;72,00000000;0,00018000;21474836480,00000000;40,00000000;0,00005000;
408021893120,00000000;380,00000000;0,00095000;90194313216,00000000;84,00000000;0,00021000;128849018880,00000000;120,00000000;0,00030000;77309411328,00000000;72,00000000;0,00018000;21474836480,00000000;40,00000000;0,00005000;
412316860416,00000000;384,00000000;0,00096000;90194313216,00000000;84,00000000;0,00021000;128849018880,00000000;120,00000000;0,00030000;77309411328,00000000;72,00000000;0,00018000;21474836480,00000000;40,00000000;0,00005000;
412316860416,00000000;384,00000000;0,00096000;90194313216,00000000;84,00000000;0,00021000;128849018880,00000000;120,00000000;0,00030000;77309411328,00000000;72,00000000;0,00018000;21474836480,00000000;40,00000000;0,00005000;
412316860416,00000000;384,00000000;0,00096000;90194313216,00000000;84,00000000;0,00021000;128849018880,00000000;120,00000000;0,00030000;81604378624,00000000;76,00000000;0,00019000;21474836480,00000000;40,00000000;0,00005000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;128849018880,00000000;120,00000000;0,00030000;81604378624,00000000;76,00000000;0,00019000;21474836480,00000000;40,00000000;0,00005000;
416611827712,00000000;388,00000000;0,00097000;94489280512,00000000;88,00000000;0,00022000;124554051584,00000000;116,00000000;0,00029000;81604378624,00000000;76,00000000;0,00019000;21474836480,00000000;40,00000000;0,00005000;
416611827712,00000000;388,00000000;0,00097000;94489280512,00000000;88,00000000;0,00022000;124554051584,00000000;116,00000000;0,00029000;85899345920,00000000;80,00000000;0,00020000;21474836480,00000000;40,00000000;0,00005000;
416611827712,00000000;388,00000000;0,00097000;98784247808,00000000;92,00000000;0,00023000;124554051584,00000000;116,00000000;0,00029000;85899345920,00000000;80,00000000;0,00020000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;124554051584,00000000;116,00000000;0,00029000;85899345920,00000000;80,00000000;0,00020000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;124554051584,00000000;116,00000000;0,00029000;90194313216,00000000;84,00000000;0,00021000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;124554051584,00000000;116,00000000;0,00029000;90194313216,00000000;84,00000000;0,00021000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;124554051584,00000000;116,00000000;0,00029000;90194313216,00000000;84,00000000;0,00021000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;120259084288,00000000;112,00000000;0,00028000;94489280512,00000000;88,00000000;0,00022000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;120259084288,00000000;112,00000000;0,00028000;94489280512,00000000;88,00000000;0,00022000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;115964116992,00000000;108,00000000;0,00027000;98784247808,00000000;92,00000000;0,00023000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;115964116992,00000000;108,00000000;0,00027000;103079215104,00000000;96,00000000;0,00024000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;111669149696,00000000;104,00000000;0,00026000;103079215104,00000000;96,00000000;0,00024000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;111669149696,00000000;104,00000000;0,00026000;103079215104,00000000;96,00000000;0,00024000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;111669149696,00000000;104,00000000;0,00026000;103079215104,00000000;96,00000000;0,00024000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;103079215104,00000000;96,00000000;0,00024000;111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;107374182400,00000000;100,00000000;0,00025000;111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;107374182400,00000000;100,00000000;0,00025000;111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;107374182400,00000000;100,00000000;0,00025000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;115964116992,00000000;108,00000000;0,00027000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;115964116992,00000000;108,00000000;0,00027000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;115964116992,00000000;108,00000000;0,00027000;21474836480,00000000;40,00000000;0,00005000;
420906795008,00000000;392,00000000;0,00098000;107374182400,00000000;100,00000000;0,00025000;107374182400,00000000;100,00000000;0,00025000;120259084288,00000000;112,00000000;0,00028000;21474836480,00000000;40,00000000;0,00005000;
416611827712,00000000;388,00000000;0,00097000;98784247808,00000000;92,00000000;0,00023000;98784247808,00000000;92,00000000;0,00023000;124554051584,00000000;116,00000000;0,00029000;21474836480,00000000;40,00000000;0,00005000;
416611827712,00000000;388,00000000;0,00097000;98784247808,00000000;92,00000000;0,00023000;98784247808,00000000;92,00000000;0,00023000;124554051584,00000000;116,00000000;0,00029000;21474836480,00000000;40,00000000;0,00005000;
416611827712,00000000;388,00000000;0,00097000;98784247808,00000000;92,00000000;0,00023000;103079215104,00000000;96,00000000;0,00024000;124554051584,00000000;116,00000000;0,00029000;17179869184,00000000;32,00000000;0,00004000;
416611827712,00000000;388,00000000;0,00097000;98784247808,00000000;92,00000000;0,00023000;103079215104,00000000;96,00000000;0,00024000;124554051584,00000000;116,00000000;0,00029000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;103079215104,00000000;96,00000000;0,00024000;124554051584,00000000;116,00000000;0,00029000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;103079215104,00000000;96,00000000;0,00024000;124554051584,00000000;116,00000000;0,00029000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;107374182400,00000000;100,00000000;0,00025000;124554051584,00000000;116,00000000;0,00029000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;107374182400,00000000;100,00000000;0,00025000;124554051584,00000000;116,00000000;0,00029000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;107374182400,00000000;100,00000000;0,00025000;124554051584,00000000;116,00000000;0,00029000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;90194313216,00000000;84,00000000;0,00021000;111669149696,00000000;104,00000000;0,00026000;124554051584,00000000;116,00000000;0,00029000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;90194313216,00000000;84,00000000;0,00021000;111669149696,00000000;104,00000000;0,00026000;124554051584,00000000;116,00000000;0,00029000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;85899345920,00000000;80,00000000;0,00020000;115964116992,00000000;108,00000000;0,00027000;124554051584,00000000;116,00000000;0,00029000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;85899345920,00000000;80,00000000;0,00020000;115964116992,00000000;108,00000000;0,00027000;124554051584,00000000;116,00000000;0,00029000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;115964116992,00000000;108,00000000;0,00027000;115964116992,00000000;108,00000000;0,00027000;17179869184,00000000;32,00000000;0,00004000;
412316860416,00000000;384,00000000;0,00096000;77309411328,00000000;72,00000000;0,00018000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;17179869184,00000000;32,00000000;0,00004000;
412316860416,00000000;384,00000000;0,00096000;77309411328,00000000;72,00000000;0,00018000;115964116992,00000000;108,00000000;0,00027000;111669149696,00000000;104,00000000;0,00026000;17179869184,00000000;32,00000000;0,00004000;
412316860416,00000000;384,00000000;0,00096000;77309411328,00000000;72,00000000;0,00018000;115964116992,00000000;108,00000000;0,00027000;111669149696,00000000;104,00000000;0,00026000;17179869184,00000000;32,00000000;0,00004000;
412316860416,00000000;384,00000000;0,00096000;73014444032,00000000;68,00000000;0,00017000;115964116992,00000000;108,00000000;0,00027000;111669149696,00000000;104,00000000;0,00026000;17179869184,00000000;32,00000000;0,00004000;
416611827712,00000000;388,00000000;0,00097000;73014444032,00000000;68,00000000;0,00017000;115964116992,00000000;108,00000000;0,00027000;111669149696,00000000;104,00000000;0,00026000;17179869184,00000000;32,00000000;0,00004000;
416611827712,00000000;388,00000000;0,00097000;73014444032,00000000;68,00000000;0,00017000;120259084288,00000000;112,00000000;0,00028000;111669149696,00000000;104,00000000;0,00026000;17179869184,00000000;32,00000000;0,00004000;
416611827712,00000000;388,00000000;0,00097000;73014444032,00000000;68,00000000;0,00017000;120259084288,00000000;112,00000000;0,00028000;111669149696,00000000;104,00000000;0,00026000;17179869184,00000000;32,00000000;0,00004000;
416611827712,00000000;388,00000000;0,00097000;77309411328,00000000;72,00000000;0,00018000;120259084288,00000000;112,00000000;0,00028000;111669149696,00000000;104,00000000;0,00026000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;77309411328,00000000;72,00000000;0,00018000;120259084288,00000000;112,00000000;0,00028000;111669149696,00000000;104,00000000;0,00026000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;77309411328,00000000;72,00000000;0,00018000;124554051584,00000000;116,00000000;0,00029000;111669149696,00000000;104,00000000;0,00026000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;124554051584,00000000;116,00000000;0,00029000;111669149696,00000000;104,00000000;0,00026000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;124554051584,00000000;116,00000000;0,00029000;111669149696,00000000;104,00000000;0,00026000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;128849018880,00000000;120,00000000;0,00030000;107374182400,00000000;100,00000000;0,00025000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;128849018880,00000000;120,00000000;0,00030000;107374182400,00000000;100,00000000;0,00025000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;77309411328,00000000;72,00000000;0,00018000;120259084288,00000000;112,00000000;0,00028000;98784247808,00000000;92,00000000;0,00023000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;77309411328,00000000;72,00000000;0,00018000;120259084288,00000000;112,00000000;0,00028000;98784247808,00000000;92,00000000;0,00023000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;77309411328,00000000;72,00000000;0,00018000;120259084288,00000000;112,00000000;0,00028000;98784247808,00000000;92,00000000;0,00023000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;120259084288,00000000;112,00000000;0,00028000;98784247808,00000000;92,00000000;0,00023000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;120259084288,00000000;112,00000000;0,00028000;98784247808,00000000;92,00000000;0,00023000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;120259084288,00000000;112,00000000;0,00028000;98784247808,00000000;92,00000000;0,00023000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;120259084288,00000000;112,00000000;0,00028000;103079215104,00000000;96,00000000;0,00024000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;120259084288,00000000;112,00000000;0,00028000;103079215104,00000000;96,00000000;0,00024000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;115964116992,00000000;108,00000000;0,00027000;103079215104,00000000;96,00000000;0,00024000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;115964116992,00000000;108,00000000;0,00027000;107374182400,00000000;100,00000000;0,00025000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;115964116992,00000000;108,00000000;0,00027000;107374182400,00000000;100,00000000;0,00025000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;111669149696,00000000;104,00000000;0,00026000;111669149696,00000000;104,00000000;0,00026000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;107374182400,00000000;100,00000000;0,00025000;115964116992,00000000;108,00000000;0,00027000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;107374182400,00000000;100,00000000;0,00025000;115964116992,00000000;108,00000000;0,00027000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;98784247808,00000000;92,00000000;0,00023000;120259084288,00000000;112,00000000;0,00028000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;98784247808,00000000;92,00000000;0,00023000;120259084288,00000000;112,00000000;0,00028000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;98784247808,00000000;92,00000000;0,00023000;120259084288,00000000;112,00000000;0,00028000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;81604378624,00000000;76,00000000;0,00019000;98784247808,00000000;92,00000000;0,00023000;124554051584,00000000;116,00000000;0,00029000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;85899345920,00000000;80,00000000;0,00020000;98784247808,00000000;92,00000000;0,00023000;124554051584,00000000;116,00000000;0,00029000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;85899345920,00000000;80,00000000;0,00020000;98784247808,00000000;92,00000000;0,00023000;124554051584,00000000;116,00000000;0,00029000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;85899345920,00000000;80,00000000;0,00020000;98784247808,00000000;92,00000000;0,00023000;128849018880,00000000;120,00000000;0,00030000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;85899345920,00000000;80,00000000;0,00020000;94489280512,00000000;88,00000000;0,00022000;128849018880,00000000;120,00000000;0,00030000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;90194313216,00000000;84,00000000;0,00021000;94489280512,00000000;88,00000000;0,00022000;128849018880,00000000;120,00000000;0,00030000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;90194313216,00000000;84,00000000;0,00021000;94489280512,00000000;88,00000000;0,00022000;128849018880,00000000;120,00000000;0,00030000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;90194313216,00000000;84,00000000;0,00021000;94489280512,00000000;88,00000000;0,00022000;133143986176,00000000;124,00000000;0,00031000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;94489280512,00000000;88,00000000;0,00022000;94489280512,00000000;88,00000000;0,00022000;133143986176,00000000;124,00000000;0,00031000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;94489280512,00000000;88,00000000;0,00022000;94489280512,00000000;88,00000000;0,00022000;133143986176,00000000;124,00000000;0,00031000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;94489280512,00000000;88,00000000;0,00022000;94489280512,00000000;88,00000000;0,00022000;137438953472,00000000;128,00000000;0,00032000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;94489280512,00000000;88,00000000;0,00022000;137438953472,00000000;128,00000000;0,00032000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;94489280512,00000000;88,00000000;0,00022000;137438953472,00000000;128,00000000;0,00032000;17179869184,00000000;32,00000000;0,00004000;
420906795008,00000000;392,00000000;0,00098000;98784247808,00000000;92,00000000;0,00023000;90194313216,00000000;84,00000000;0,00021000;137438953472,00000000;128,00000000;0,00032000;17179869184,00000000;32,00000000;0,00004000;
416611827712,00000000;388,00000000;0,00097000;103079215104,00000000;96,00000000;0,00024000;85899345920,00000000;80,00000000;0,00020000;133143986176,00000000;124,00000000;0,00031000;17179869184,00000000;32,00000000;0,00004000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;85899345920,00000000;80,00000000;0,00020000;133143986176,00000000;124,00000000;0,00031000;17179869184,00000000;32,00000000;0,00004000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;85899345920,00000000;80,00000000;0,00020000;133143986176,00000000;124,00000000;0,00031000;17179869184,00000000;32,00000000;0,00004000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;85899345920,00000000;80,00000000;0,00020000;133143986176,00000000;124,00000000;0,00031000;17179869184,00000000;32,00000000;0,00004000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;90194313216,00000000;84,00000000;0,00021000;133143986176,00000000;124,00000000;0,00031000;17179869184,00000000;32,00000000;0,00004000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;90194313216,00000000;84,00000000;0,00021000;133143986176,00000000;124,00000000;0,00031000;17179869184,00000000;32,00000000;0,00004000;
412316860416,00000000;384,00000000;0,00096000;94489280512,00000000;88,00000000;0,00022000;90194313216,00000000;84,00000000;0,00021000;133143986176,00000000;124,00000000;0,00031000;17179869184,00000000;32,00000000;0,00004000;
